"","Latitude","Longitude","year"
"6184",47.954771,-115.671925,2006
"6185",47.972085,-89.69098,2006
"6186",47.990295,-102.588794,2006
"6187",48.006295,-122.973953,2006
"6188",48.054315,-122.171529,2006
"6189",48.11697,-123.464555,2006
"6190",48.12919,-122.77897,2006
"6191",48.132868,-123.465742,2006
"6192",48.20054,-114.305334,2006
"6193",48.20229,-114.31349,2006
"6194",48.2469,-121.6031,2006
"6195",48.2675,-116.572222,2006
"6196",48.270633,-116.567724,2006
"6197",48.292141,-116.556656,2006
"6198",48.29786,-124.62491,2006
"6199",48.30795,-105.102866,2006
"6200",48.3457,-117.2716,2006
"6201",48.36451,-120.121113,2006
"6202",48.364964,-114.146513,2006
"6203",48.378218,-114.120425,2006
"6204",48.381075,-114.175681,2006
"6205",48.387531,-119.928671,2006
"6206",48.391545,-115.553309,2006
"6207",48.392666,-102.910693,2006
"6208",48.393969,-122.500479,2006
"6209",48.400407,-114.336962,2006
"6210",48.408496,-114.151261,2006
"6211",48.408856,-102.90811,2006
"6212",48.4102,-122.3376,2006
"6213",48.41252,-92.829225,2006
"6214",48.459928,-122.520388,2006
"6215",48.47724,-120.19057,2006
"6216",48.487054,-104.476346,2006
"6217",48.491944,-122.586111,2006
"6218",48.5103,-113.99681,2006
"6219",48.528862,-113.025917,2006
"6220",48.532932,-122.102663,2006
"6221",48.539286,-121.448184,2006
"6222",48.544722,-117.903611,2006
"6223",48.555251,-113.009806,2006
"6224",48.605216,-93.402371,2006
"6225",48.64193,-102.4018,2006
"6226",48.73142,-121.065815,2006
"6227",48.76278,-122.44028,2006
"6228",48.95074,-122.55441,2006
"6229",49.135138,-102.984855,2006
"6230",49.145602,-103.091252,2006
"6231",55.324675,-160.508331,2006
"6232",56.61076,-132.81234,2006
"6233",58.388497,-134.567237,2006
"6234",59.982667,-152.661089,2006
"6235",61.115,-149.8461,2006
"6236",61.181083,-149.817389,2006
"6237",61.191514,-149.93493,2006
"6238",61.205861,-149.824602,2006
"6239",61.3267,-149.569707,2006
"6240",61.534163,-149.031655,2006
"6241",62.314754,-150.317909,2006
"6242",63.7232,-148.9676,2006
"6243",64.832347,-147.733813,2006
"6244",64.840672,-147.722461,2006
"6245",64.84179,-147.753258,2006
"6246",64.844847,-147.723536,2006
"6247",17.704974,-64.780146,2007
"6248",17.708308,-64.793479,2007
"6249",17.712474,-64.784868,2007
"6250",17.717197,-64.77459,2007
"6251",17.72053,-64.776257,2007
"6252",17.732473,-64.782923,2007
"6253",17.739696,-64.751533,2007
"6254",17.957894,-66.165016,2007
"6255",17.959005,-66.166681,2007
"6256",17.963756,-66.254208,2007
"6257",17.967638,-66.187471,2007
"6258",18.009558,-66.627249,2007
"6259",18.025846,-66.769648,2007
"6260",18.045111,-66.802253,2007
"6261",18.15344,-65.828617,2007
"6262",18.175378,-66.725988,2007
"6263",18.177939,-65.915482,2007
"6264",18.200099,-67.14588,2007
"6265",18.207732,-67.146013,2007
"6266",18.233331,-66.036474,2007
"6267",18.334399,-64.795972,2007
"6268",18.336623,-64.970147,2007
"6269",18.343289,-64.922922,2007
"6270",18.363152,-65.855006,2007
"6271",18.383983,-65.618888,2007
"6272",18.39982,-66.171125,2007
"6273",18.399947,-66.045999,2007
"6274",18.417315,-66.150293,2007
"6275",18.425652,-66.115846,2007
"6276",18.431208,-66.141683,2007
"6277",18.436764,-66.58002,2007
"6278",18.440095,-66.11446,2007
"6279",18.440774,-66.126531,2007
"6280",18.449814,-66.05251,2007
"6281",18.449859,-66.073426,2007
"6282",18.450532,-66.148501,2007
"6283",18.46676,-66.112793,2007
"6284",19.2039,-155.480183,2007
"6285",19.4203,-155.2881,2007
"6286",19.4308,-155.2578,2007
"6287",19.463989,-154.898706,2007
"6288",19.509778,-155.913417,2007
"6289",19.569833,-155.08065,2007
"6290",19.717562,-155.11053,2007
"6291",20.7585,-156.24789,2007
"6292",20.780997,-156.446373,2007
"6293",20.808788,-156.283507,2007
"6294",21.303382,-157.871171,2007
"6295",21.30758,-157.85542,2007
"6296",21.323745,-158.088613,2007
"6297",21.332743,-158.11413,2007
"6298",21.34434,-158.110587,2007
"6299",21.392833,-157.969126,2007
"6300",25.39122,-80.680819,2007
"6301",25.471944,-80.482778,2007
"6302",25.587327,-80.325922,2007
"6303",25.622049,-80.344255,2007
"6304",25.68333,-80.399722,2007
"6305",25.732878,-80.16175,2007
"6306",25.768155,-80.233104,2007
"6307",25.794222,-80.215556,2007
"6308",25.798709,-80.210048,2007
"6309",25.892518,-97.49383,2007
"6310",25.899539,-80.38259,2007
"6311",25.941944,-80.326389,2007
"6312",26.001202,-80.160324,2007
"6313",26.069615,-97.1622,2007
"6314",26.083143,-80.237586,2007
"6315",26.088421,-80.111193,2007
"6316",26.098333,-80.145833,2007
"6317",26.128611,-80.167222,2007
"6318",26.135173,-97.630039,2007
"6319",26.217582,-80.127545,2007
"6320",26.22621,-98.291069,2007
"6321",26.270083,-81.710959,2007
"6322",26.272359,-80.294772,2007
"6323",26.292025,-80.09647,2007
"6324",26.294167,-80.176389,2007
"6325",26.309858,-98.183101,2007
"6326",26.370077,-80.074209,2007
"6327",26.449247,-81.939256,2007
"6328",26.456944,-80.092778,2007
"6329",26.548212,-81.981523,2007
"6330",26.59123,-80.060867,2007
"6331",26.602016,-81.877908,2007
"6332",26.693399,-80.099209,2007
"6333",26.724786,-80.666447,2007
"6334",26.730833,-80.233889,2007
"6335",27.089194,-82.362583,2007
"6336",27.101166,-82.435929,2007
"6337",27.189215,-81.34035,2007
"6338",27.290556,-82.507222,2007
"6339",27.299769,-82.522597,2007
"6340",27.307268,-82.570376,2007
"6341",27.33588,-82.53093,2007
"6342",27.350278,-82.479722,2007
"6343",27.4267,-97.2983,2007
"6344",27.426981,-97.298692,2007
"6345",27.449206,-80.408104,2007
"6346",27.449763,-82.522041,2007
"6347",27.480873,-82.618709,2007
"6348",27.501826,-99.502984,2007
"6349",27.517449,-99.515219,2007
"6350",27.599444,-99.533333,2007
"6351",27.62309,-82.539263,2007
"6352",27.633089,-82.54593,2007
"6353",27.740033,-82.465146,2007
"6354",27.76534,-97.434262,2007
"6355",27.784749,-82.659265,2007
"6356",27.785866,-82.739875,2007
"6357",27.793082,-82.727879,2007
"6358",27.803806,-97.413763,2007
"6359",27.804505,-97.431582,2007
"6360",27.807544,-97.419258,2007
"6361",27.811817,-97.465703,2007
"6362",27.832409,-97.55538,2007
"6363",27.850348,-82.714465,2007
"6364",27.856418,-82.017633,2007
"6365",27.856692,-82.383482,2007
"6366",27.863635,-82.623153,2007
"6367",27.864192,-82.384259,2007
"6368",27.87169,-82.691489,2007
"6369",27.875833,-82.696389,2007
"6370",27.892523,-82.538429,2007
"6371",27.892801,-82.680378,2007
"6372",27.894469,-82.400927,2007
"6373",27.895856,-82.774546,2007
"6374",27.897248,-81.960084,2007
"6375",27.922801,-82.401205,2007
"6376",27.928356,-82.454539,2007
"6377",27.932244,-82.50954,2007
"6378",27.939746,-82.000084,2007
"6379",27.946688,-82.731767,2007
"6380",27.947799,-82.457039,2007
"6381",27.960148,-82.381873,2007
"6382",27.96483,-82.37921,2007
"6383",27.96565,-82.2304,2007
"6384",27.968911,-82.278425,2007
"6385",27.986283,-82.78215,2007
"6386",27.987798,-82.453984,2007
"6387",28.028889,-81.972222,2007
"6388",28.047517,-82.709822,2007
"6389",28.053611,-80.628611,2007
"6390",28.090299,-82.700707,2007
"6391",28.141667,-82.739722,2007
"6392",28.195574,-82.756264,2007
"6393",28.310841,-80.61533,2007
"6394",28.332225,-82.305643,2007
"6395",28.347509,-81.636464,2007
"6396",28.45445,-81.381181,2007
"6397",28.46938,-80.66683,2007
"6398",28.523889,-81.723333,2007
"6399",28.542224,-81.378403,2007
"6400",28.551112,-81.345347,2007
"6401",28.596389,-81.3625,2007
"6402",28.704607,-100.451156,2007
"6403",28.735828,-81.60174,2007
"6404",28.746111,-81.310556,2007
"6405",28.748678,-82.554769,2007
"6406",28.83617,-97.00553,2007
"6407",28.980556,-82.644381,2007
"6408",29.010841,-95.397744,2007
"6409",29.014262,-81.640986,2007
"6410",29.043759,-95.472946,2007
"6411",29.109151,-80.993666,2007
"6412",29.170533,-82.100646,2007
"6413",29.192754,-82.173149,2007
"6414",29.206667,-81.0525,2007
"6415",29.254474,-94.861289,2007
"6416",29.263319,-94.856568,2007
"6417",29.275381,-98.311692,2007
"6418",29.30265,-103.17781,2007
"6419",29.33279,-98.551383,2007
"6420",29.384444,-94.930833,2007
"6421",29.385234,-94.93152,2007
"6422",29.39,-94.919444,2007
"6423",29.407295,-98.431251,2007
"6424",29.422183,-98.505381,2007
"6425",29.423944,-98.580499,2007
"6426",29.426944,-98.486389,2007
"6427",29.445046,-98.406501,2007
"6428",29.51509,-98.620166,2007
"6429",29.520443,-95.392509,2007
"6430",29.544722,-82.296111,2007
"6431",29.546244,-94.786969,2007
"6432",29.583047,-95.015544,2007
"6433",29.587741,-98.312512,2007
"6434",29.615001,-95.018132,2007
"6435",29.623889,-95.474167,2007
"6436",29.625556,-95.267222,2007
"6437",29.632058,-98.564936,2007
"6438",29.658578,-82.408162,2007
"6439",29.670025,-95.128508,2007
"6440",29.672,-95.0647,2007
"6441",29.679301,-90.779731,2007
"6442",29.68436,-95.253598,2007
"6443",29.686389,-95.294722,2007
"6444",29.687748,-81.656509,2007
"6445",29.695729,-95.499219,2007
"6446",29.706111,-82.387778,2007
"6447",29.706249,-95.26113,2007
"6448",29.716483,-95.20133,2007
"6449",29.718799,-95.259909,2007
"6450",29.723333,-95.635833,2007
"6451",29.727931,-93.894081,2007
"6452",29.733726,-95.257593,2007
"6453",29.734231,-95.238469,2007
"6454",29.735129,-95.315583,2007
"6455",29.752778,-95.350278,2007
"6456",29.758889,-95.079444,2007
"6457",29.764098,-90.765275,2007
"6458",29.764788,-95.178538,2007
"6459",29.767997,-95.220582,2007
"6460",29.770698,-95.031232,2007
"6461",29.7761,-95.1051,2007
"6462",29.802707,-95.125495,2007
"6463",29.807415,-95.293622,2007
"6464",29.828086,-95.284096,2007
"6465",29.834167,-95.489167,2007
"6466",29.854288,-95.128711,2007
"6467",29.863957,-94.317802,2007
"6468",29.867756,-93.951163,2007
"6469",29.893849,-93.979262,2007
"6470",29.897516,-93.991084,2007
"6471",29.900314,-90.109836,2007
"6472",29.901036,-95.326137,2007
"6473",29.922894,-93.909018,2007
"6474",29.936909,-89.955703,2007
"6475",29.9425,-94.000556,2007
"6476",29.942798,-94.00077,2007
"6477",29.943164,-89.97625,2007
"6478",29.947554,-95.542821,2007
"6479",29.961124,-93.895928,2007
"6480",29.962475,-96.745875,2007
"6481",29.971443,-89.998605,2007
"6482",29.978926,-94.010872,2007
"6483",29.982147,-89.998681,2007
"6484",29.982531,-93.952866,2007
"6485",29.984371,-90.410638,2007
"6486",29.993519,-90.10155,2007
"6487",29.99497,-90.817415,2007
"6488",29.999264,-90.211619,2007
"6489",30.016905,-89.927185,2007
"6490",30.032329,-90.045465,2007
"6491",30.036422,-94.071061,2007
"6492",30.039524,-95.673951,2007
"6493",30.041238,-90.272826,2007
"6494",30.057515,-90.619286,2007
"6495",30.05846,-95.189751,2007
"6496",30.06607,-94.077383,2007
"6497",30.085263,-93.761341,2007
"6498",30.0925,-84.161111,2007
"6499",30.130433,-85.731517,2007
"6500",30.135797,-81.633981,2007
"6501",30.140265,-93.368448,2007
"6502",30.144369,-85.614371,2007
"6503",30.17735,-93.214668,2007
"6504",30.178056,-82.619167,2007
"6505",30.194167,-93.866944,2007
"6506",30.201111,-82.441111,2007
"6507",30.204051,-91.117384,2007
"6508",30.214616,-98.083347,2007
"6509",30.219101,-91.062552,2007
"6510",30.221255,-91.315418,2007
"6511",30.22611,-92.042908,2007
"6512",30.227798,-93.579965,2007
"6513",30.229653,-90.965628,2007
"6514",30.260278,-81.453611,2007
"6515",30.262604,-93.285084,2007
"6516",30.263208,-97.712883,2007
"6517",30.275033,-92.01732,2007
"6518",30.30523,-81.705398,2007
"6519",30.305556,-84.423611,2007
"6520",30.309119,-81.652341,2007
"6521",30.31445,-89.81415,2007
"6522",30.315406,-90.811383,2007
"6523",30.320507,-81.68762,2007
"6524",30.329118,-81.639562,2007
"6525",30.350302,-95.425128,2007
"6526",30.35245,-81.628173,2007
"6527",30.354436,-97.760255,2007
"6528",30.354722,-81.547778,2007
"6529",30.356339,-81.635396,2007
"6530",30.367461,-81.593983,2007
"6531",30.36805,-87.270967,2007
"6532",30.378287,-88.53393,2007
"6533",30.390369,-89.049778,2007
"6534",30.394133,-87.008033,2007
"6535",30.399198,-87.275972,2007
"6536",30.400194,-91.42511,2007
"6537",30.41707,-81.585858,2007
"6538",30.419805,-91.182016,2007
"6539",30.422448,-81.620951,2007
"6540",30.42659,-82.794715,2007
"6541",30.439722,-84.346389,2007
"6542",30.4589,-87.334,2007
"6543",30.4594,-87.3285,2007
"6544",30.461981,-91.179219,2007
"6545",30.4641,-87.3287,2007
"6546",30.4678,-87.3316,2007
"6547",30.4747,-88.1411,2007
"6548",30.477725,-81.587339,2007
"6549",30.483168,-97.872301,2007
"6550",30.484444,-84.199444,2007
"6551",30.497478,-87.880258,2007
"6552",30.500642,-91.213556,2007
"6553",30.503287,-90.377212,2007
"6554",30.525367,-87.20355,2007
"6555",30.593978,-91.251943,2007
"6556",30.658552,-81.463168,2007
"6557",30.669362,-104.024657,2007
"6558",30.681718,-91.366247,2007
"6559",30.700895,-91.056068,2007
"6560",30.720515,-88.058951,2007
"6561",30.740718,-82.128154,2007
"6562",30.770181,-88.087761,2007
"6563",30.8486,-83.2933,2007
"6564",30.848611,-85.603889,2007
"6565",31.106567,-87.071081,2007
"6566",31.169805,-81.495035,2007
"6567",31.177824,-92.410746,2007
"6568",31.180893,-81.504622,2007
"6569",31.185187,-81.485166,2007
"6570",31.188933,-85.423094,2007
"6571",31.224783,-85.390789,2007
"6572",31.323639,-89.287167,2007
"6573",31.325833,-110.945278,2007
"6574",31.3283,-109.5472,2007
"6575",31.337204,-110.936718,2007
"6576",31.3492,-109.539683,2007
"6577",31.3658,-109.73095,2007
"6578",31.513097,-82.749971,2007
"6579",31.560752,-91.390405,2007
"6580",31.5776,-84.0998,2007
"6581",31.638056,-106.443056,2007
"6582",31.653074,-97.070698,2007
"6583",31.6675,-106.288,2007
"6584",31.67301,-106.28425,2007
"6585",31.687006,-106.322942,2007
"6586",31.688638,-89.135115,2007
"6587",31.689722,-106.4597,2007
"6588",31.703846,-106.356022,2007
"6589",31.7122,-106.3953,2007
"6590",31.731389,-106.428889,2007
"6591",31.7338,-106.3721,2007
"6592",31.73561,-106.460242,2007
"6593",31.746775,-106.402806,2007
"6594",31.757654,-106.482922,2007
"6595",31.758532,-106.501045,2007
"6596",31.765685,-106.455227,2007
"6597",31.768291,-106.50126,2007
"6598",31.775942,-106.413177,2007
"6599",31.776944,-106.501667,2007
"6600",31.785769,-106.323578,2007
"6601",31.787885,-106.683324,2007
"6602",31.79056,-85.97917,2007
"6603",31.792969,-85.980522,2007
"6604",31.79594,-106.558044,2007
"6605",31.796218,-106.584434,2007
"6606",31.801944,-106.420556,2007
"6607",31.813889,-106.463056,2007
"6608",31.8273,-111.0113,2007
"6609",31.83345,-104.810224,2007
"6610",31.836575,-102.342037,2007
"6611",31.870253,-102.334756,2007
"6612",31.87952,-110.99644,2007
"6613",31.893913,-106.425827,2007
"6614",31.930659,-106.631103,2007
"6615",31.95,-112.801,2007
"6616",31.954286,-84.08101,2007
"6617",32.003712,-106.599715,2007
"6618",32.004707,-110.792593,2007
"6619",32.00941,-109.38906,2007
"6620",32.041212,-106.40971,2007
"6621",32.0475,-110.773889,2007
"6622",32.04767,-110.774357,2007
"6623",32.057581,-92.435157,2007
"6624",32.062124,-81.067043,2007
"6625",32.06848,-81.04942,2007
"6626",32.090779,-81.130222,2007
"6627",32.092957,-81.14399,2007
"6628",32.110679,-81.161823,2007
"6629",32.125919,-110.982556,2007
"6630",32.172995,-110.980134,2007
"6631",32.174538,-110.737116,2007
"6632",32.175417,-96.870189,2007
"6633",32.1783,-104.4406,2007
"6634",32.1912,-110.840582,2007
"6635",32.201978,-110.967905,2007
"6636",32.204411,-110.878067,2007
"6637",32.20739,-110.910619,2007
"6638",32.222058,-110.974681,2007
"6639",32.222103,-110.893842,2007
"6640",32.248712,-111.218494,2007
"6641",32.251843,-110.965293,2007
"6642",32.2558,-107.7227,2007
"6643",32.267309,-107.755863,2007
"6644",32.27229,-110.989079,2007
"6645",32.27815,-106.865006,2007
"6646",32.29515,-110.9823,2007
"6647",32.317593,-106.768337,2007
"6648",32.322037,-106.768337,2007
"6649",32.322661,-111.038389,2007
"6650",32.343396,-117.05558,2007
"6651",32.344008,-95.415752,2007
"6652",32.353595,-97.436742,2007
"6653",32.36401,-88.201865,2007
"6654",32.364565,-88.731491,2007
"6655",32.378682,-94.711811,2007
"6656",32.380118,-104.262726,2007
"6657",32.38082,-111.12716,2007
"6658",32.382036,-112.857453,2007
"6659",32.385731,-90.1412,2007
"6660",32.412811,-86.263394,2007
"6661",32.414344,-111.154544,2007
"6662",32.424813,-106.674724,2007
"6663",32.425261,-111.06352,2007
"6664",32.42597,-86.285247,2007
"6665",32.4297,-84.9316,2007
"6666",32.434882,-80.677853,2007
"6667",32.436944,-97.025,2007
"6668",32.442304,-97.803529,2007
"6669",32.466389,-114.768611,2007
"6670",32.46735,-85.083447,2007
"6671",32.471819,-93.795179,2007
"6672",32.472136,-85.005028,2007
"6673",32.482083,-97.026899,2007
"6674",32.4842,-84.9789,2007
"6675",32.498392,-116.977523,2007
"6676",32.498567,-86.136587,2007
"6677",32.500058,-117.117529,2007
"6678",32.503272,-84.942035,2007
"6679",32.508306,-111.308056,2007
"6680",32.509959,-92.046196,2007
"6681",32.518947,-117.012801,2007
"6682",32.521272,-84.944635,2007
"6683",32.525058,-116.985856,2007
"6684",32.525891,-117.038358,2007
"6685",32.536273,-93.74894,2007
"6686",32.539571,-84.844732,2007
"6687",32.552164,-116.937772,2007
"6688",32.564968,-96.317687,2007
"6689",32.570338,-115.449436,2007
"6690",32.57089,-115.351652,2007
"6691",32.575061,-116.619184,2007
"6692",32.579361,-116.929486,2007
"6693",32.582562,-115.578887,2007
"6694",32.598611,-110.633611,2007
"6695",32.6056,-83.5978,2007
"6696",32.615335,-115.388877,2007
"6697",32.629225,-115.447769,2007
"6698",32.631231,-117.059075,2007
"6699",32.633671,-115.504995,2007
"6700",32.656357,-97.088585,2007
"6701",32.668987,-94.167457,2007
"6702",32.673948,-115.503884,2007
"6703",32.676186,-115.484144,2007
"6704",32.676451,-96.87206,2007
"6705",32.677001,-114.648905,2007
"6706",32.677833,-115.390544,2007
"6707",32.677855,-114.475861,2007
"6708",32.68336,-93.861582,2007
"6709",32.690278,-114.61444,2007
"6710",32.692022,-108.125042,2007
"6711",32.697022,-108.128654,2007
"6712",32.701492,-117.149653,2007
"6713",32.717265,-117.166353,2007
"6714",32.719307,-110.641934,2007
"6715",32.725226,-116.365203,2007
"6716",32.726656,-103.122917,2007
"6717",32.735455,-116.345365,2007
"6718",32.7392,-97.47033,2007
"6719",32.744981,-96.781883,2007
"6720",32.7559,-111.5551,2007
"6721",32.757639,-111.554861,2007
"6722",32.759143,-97.342334,2007
"6723",32.774262,-96.797686,2007
"6724",32.777465,-83.640996,2007
"6725",32.778889,-96.873056,2007
"6726",32.784519,-108.272271,2007
"6727",32.790984,-79.958694,2007
"6728",32.791194,-116.942092,2007
"6729",32.79222,-115.56306,2007
"6730",32.805264,-83.543493,2007
"6731",32.805818,-97.356568,2007
"6732",32.820061,-96.860117,2007
"6733",32.827967,-83.788749,2007
"6734",32.831864,-79.937393,2007
"6735",32.83388,-109.718611,2007
"6736",32.836461,-117.128752,2007
"6737",32.842242,-116.768225,2007
"6738",32.855668,-104.411908,2007
"6739",32.868773,-97.905931,2007
"6740",32.877583,-111.752222,2007
"6741",32.881194,-111.962,2007
"6742",32.881829,-83.333775,2007
"6743",32.882289,-79.977538,2007
"6744",32.891056,-111.5705,2007
"6745",32.916792,-96.768889,2007
"6746",32.919206,-96.808498,2007
"6747",32.922474,-97.282088,2007
"6748",32.936523,-96.459211,2007
"6749",32.941023,-79.657187,2007
"6750",32.952124,-117.264088,2007
"6751",32.954361,-111.76225,2007
"6752",32.967359,-82.806871,2007
"6753",32.97833,-115.53917,2007
"6754",32.978556,-111.514833,2007
"6755",32.980254,-80.06501,2007
"6756",32.98426,-97.063721,2007
"6757",32.987252,-79.9367,2007
"6758",32.987891,-97.477175,2007
"6759",32.99304,-110.771458,2007
"6760",33.002405,-110.78485,2007
"6761",33.006179,-110.785797,2007
"6762",33.007866,-80.965038,2007
"6763",33.01053,-111.97205,2007
"6764",33.0325,-115.62361,2007
"6765",33.0585,-112.047219,2007
"6766",33.080087,-111.739999,2007
"6767",33.089772,-87.459733,2007
"6768",33.105806,-110.974194,2007
"6769",33.117556,-111.885814,2007
"6770",33.127711,-117.075325,2007
"6771",33.1324,-96.786419,2007
"6772",33.136862,-91.950377,2007
"6773",33.142336,-96.824683,2007
"6774",33.144662,-96.828809,2007
"6775",33.147414,-96.825769,2007
"6776",33.153088,-96.115572,2007
"6777",33.153413,-83.23569,2007
"6778",33.15346,-105.7726,2007
"6779",33.189931,-87.484189,2007
"6780",33.213611,-115.54528,2007
"6781",33.217025,-117.396158,2007
"6782",33.219069,-97.196284,2007
"6783",33.219111,-111.561111,2007
"6784",33.220274,-92.669619,2007
"6785",33.220502,-108.235719,2007
"6786",33.264875,-84.284914,2007
"6787",33.27947,-86.349438,2007
"6788",33.284928,-85.803608,2007
"6789",33.290229,-112.160597,2007
"6790",33.293465,-111.285594,2007
"6791",33.29898,-111.88431,2007
"6792",33.309944,-111.720029,2007
"6793",33.312927,-86.821104,2007
"6794",33.3169,-86.825,2007
"6795",33.320344,-81.465537,2007
"6796",33.331111,-87.003611,2007
"6797",33.342226,-81.788731,2007
"6798",33.347903,-79.298192,2007
"6799",33.362014,-79.294251,2007
"6800",33.367807,-79.298399,2007
"6801",33.37005,-112.6207,2007
"6802",33.373994,-79.285697,2007
"6803",33.386389,-86.816667,2007
"6804",33.397043,-104.524135,2007
"6805",33.3975,-86.955278,2007
"6806",33.399135,-110.858896,2007
"6807",33.40316,-112.07533,2007
"6808",33.40405,-84.745728,2007
"6809",33.40642,-112.14434,2007
"6810",33.41045,-111.86507,2007
"6811",33.410648,-96.94459,2007
"6812",33.4124,-111.93473,2007
"6813",33.419017,-110.82967,2007
"6814",33.421194,-111.503222,2007
"6815",33.4214,-111.5436,2007
"6816",33.425758,-94.070802,2007
"6817",33.4265,-112.11814,2007
"6818",33.432353,-81.991372,2007
"6819",33.4339,-82.0224,2007
"6820",33.433949,-84.161811,2007
"6821",33.4349,-112.093,2007
"6822",33.451389,-86.967222,2007
"6823",33.45223,-111.73331,2007
"6824",33.455277,-111.996111,2007
"6825",33.455739,-84.418998,2007
"6826",33.45793,-112.04601,2007
"6827",33.459722,-87.305556,2007
"6828",33.459914,-104.404711,2007
"6829",33.46093,-112.11748,2007
"6830",33.463644,-116.971457,2007
"6831",33.468809,-105.535444,2007
"6832",33.469164,-81.991426,2007
"6833",33.474609,-111.805769,2007
"6834",33.47968,-111.91721,2007
"6835",33.48385,-112.14257,2007
"6836",33.485556,-86.915,2007
"6837",33.488242,-111.855654,2007
"6838",33.491121,-88.418567,2007
"6839",33.49462,-112.13098,2007
"6840",33.499722,-86.924167,2007
"6841",33.503833,-112.095767,2007
"6842",33.507992,-111.755334,2007
"6843",33.508125,-111.83852,2007
"6844",33.5275,-86.807778,2007
"6845",33.529444,-86.850278,2007
"6846",33.545278,-86.549167,2007
"6847",33.54549,-111.60925,2007
"6848",33.553056,-86.815,2007
"6849",33.56033,-112.06626,2007
"6850",33.56125,-116.153383,2007
"6851",33.565278,-86.796389,2007
"6852",33.57454,-112.19196,2007
"6853",33.578333,-86.773889,2007
"6854",33.582044,-82.131249,2007
"6855",33.585556,-86.779444,2007
"6856",33.588545,-84.069608,2007
"6857",33.610845,-84.390717,2007
"6858",33.61103,-111.72529,2007
"6859",33.612406,-114.602886,2007
"6860",33.625273,-83.681656,2007
"6861",33.629246,-111.676928,2007
"6862",33.63003,-117.67593,2007
"6863",33.63713,-112.34184,2007
"6864",33.6547,-111.1074,2007
"6865",33.6636,-89.0622,2007
"6866",33.66628,-112.31042,2007
"6867",33.67464,-117.92568,2007
"6868",33.67649,-117.33098,2007
"6869",33.6878,-84.2905,2007
"6870",33.698643,-84.272614,2007
"6871",33.702771,-78.877478,2007
"6872",33.704722,-86.669167,2007
"6873",33.706328,-111.855622,2007
"6874",33.70853,-116.21537,2007
"6875",33.71405,-118.274186,2007
"6876",33.71881,-111.67183,2007
"6877",33.720742,-84.357316,2007
"6878",33.723808,-79.565096,2007
"6879",33.739963,-81.853635,2007
"6880",33.7411,-115.8206,2007
"6881",33.741242,-84.776429,2007
"6882",33.741253,-84.5527,2007
"6883",33.74473,-118.261148,2007
"6884",33.746056,-90.723028,2007
"6885",33.752625,-84.383325,2007
"6886",33.778329,-84.707791,2007
"6887",33.77933,-84.39576,2007
"6888",33.78942,-117.22764,2007
"6889",33.79236,-118.17533,2007
"6890",33.801667,-86.9425,2007
"6891",33.81468,-80.781135,2007
"6892",33.819564,-84.389708,2007
"6893",33.82169,-112.01739,2007
"6894",33.82376,-118.18921,2007
"6895",33.83062,-117.93845,2007
"6896",33.832885,-87.272505,2007
"6897",33.834444,-89.792778,2007
"6898",33.845741,-84.213398,2007
"6899",33.85275,-116.54101,2007
"6900",33.863022,-98.571788,2007
"6901",33.869593,-106.852584,2007
"6902",33.876469,-84.380327,2007
"6903",33.89932,-84.661514,2007
"6904",33.901389,-84.279903,2007
"6905",33.9039,-86.0539,2007
"6906",33.918137,-83.344385,2007
"6907",33.920571,-117.572273,2007
"6908",33.92086,-116.85841,2007
"6909",33.922369,-80.337735,2007
"6910",33.92513,-117.95264,2007
"6911",33.9285,-85.04534,2007
"6912",33.92899,-118.21071,2007
"6913",33.9397,-115.4108,2007
"6914",33.944713,-116.830074,2007
"6915",33.945948,-83.372102,2007
"6916",33.94603,-117.40063,2007
"6917",33.9508,-118.43043,2007
"6918",33.955,-118.056389,2007
"6919",33.9632,-84.0691,2007
"6920",33.969004,-81.065326,2007
"6921",33.969145,-81.06629,2007
"6922",33.973389,-81.052675,2007
"6923",33.982253,-81.040235,2007
"6924",33.9828,-111.7987,2007
"6925",33.991494,-85.992647,2007
"6926",33.991509,-81.024141,2007
"6927",33.995638,-117.493304,2007
"6928",33.99958,-117.41601,2007
"6929",34.006389,-118.193056,2007
"6930",34.007,-117.521,2007
"6931",34.008333,-118.190556,2007
"6932",34.01194,-118.06995,2007
"6933",34.015436,-84.607423,2007
"6934",34.015494,-81.034179,2007
"6935",34.024497,-81.036248,2007
"6936",34.037234,-117.690889,2007
"6937",34.051017,-81.15495,2007
"6938",34.05111,-118.45636,2007
"6939",34.058475,-109.441259,2007
"6940",34.05977,-117.14731,2007
"6941",34.06659,-118.22688,2007
"6942",34.06703,-117.7514,2007
"6943",34.06957,-116.38893,2007
"6944",34.090866,-110.942801,2007
"6945",34.093959,-80.962304,2007
"6946",34.10002,-117.49201,2007
"6947",34.10374,-117.62914,2007
"6948",34.10688,-117.27411,2007
"6949",34.131262,-80.868318,2007
"6950",34.1326,-118.1272,2007
"6951",34.1365,-117.92391,2007
"6952",34.14435,-117.85036,2007
"6953",34.165204,-82.160479,2007
"6954",34.167636,-79.850404,2007
"6955",34.17605,-118.31712,2007
"6956",34.179381,-82.152241,2007
"6957",34.193925,-116.914063,2007
"6958",34.19925,-118.53276,2007
"6959",34.210154,-118.870496,2007
"6960",34.212869,-82.173149,2007
